id,address,careerPageURL,categories,city,claimed,country,cuisines,dateAdded,dateUpdated,descriptions,emails,facebookPageURL,faxes,features,geoLocation,hours,imageURLs,isClosed,keys,languagesSpoken,latitude,longitude,menuPageURL,menus,name,neighborhoods,numEmployeesMin,numEmployeesMax,numRoom,ownershipType,paymentTypes,people,phones,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,primaryCategories,productsOrServices,province,revenueCurrency,revenueMin,revenueMax,reviews,rooms,sic,sourceURLs,stockSymbol,technologiesUsed,twitter,websites,yearIncorporated,yearOpened
"AWrSRQdiZ4Yw-wtdgbjm","1990 Wadsworth Boulevard",,"Grocery Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:00Z","2019-07-08T23:26:01Z",,,,,"[{""key"":""AKA"",""value"":[""European Market and Deli""]},{""key"":""Price Range"",""value"":[""Below Average""]}]","POINT (-105.08072000 39.74707000)",,,,"us/co/denver/1990wadsworthboulevard/1351941707",,"39.74707000","-105.08072000",,,"European Market","Edgewood",,,,,,,"+1 303-476-3294,+1 917-645-2655","80214",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/european-market-515505576",,,,,,
"AWoaUYinsVYjT2BJ0VQN","7400 E Hampden Avenue",,"Grocery Stores,Fruit and Vegetable Markets,Organic Foods and Products,Delicatessens,Supermarkets and Super Stores,Department Stores,Vitamins and Supplements,Wholesale Food Products,Health and Diet Food Products","Denver","yellowpages.com","US",,"2019-04-14T05:00:49Z","2019-07-08T23:26:00Z","[{""dateSeen"":""2019-05-19T22:45:02Z"",""value"":""Welcome to your Denver, CO Whole Foods Market! Founded in 1978 in Austin, Texas, Whole Foods Market is the leading retailer of natural and organic foods, the first national Certified Organic grocer, and uniquely positioned as America's Healthiest Grocery Store."",""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/whole-foods-market-11140598""]},{""sourceURLs"":[""https://www.dexknows.com/business_profiles/whole_foods_market-l908626358"",""https://www.dexknows.com/business_profiles/whole_foods_market-l0140061893""],""value"":""Welcome to Denver, CO Whole Foods Market! Whole Foods is the leading retailer of natural and organic foods uniquely positioned as America's Healthiest Grocery Store.""}]","RMTMCContacts@wholefoods.com","https://facebook.com/pages/Whole-Foods/176174782414845","+1 303-488-2008","[{""key"":""Brands"",""value"":[""fresh""]},{""key"":""Location"",""value"":[""Tiffany Plaza Mall""]},{""key"":""Bike Parking"",""value"":[""Yes""]},{""key"":""Specialties"",""value"":[""Dairy, Supermarkets""]}]","POINT (-104.90058000 39.65292000)","[{""day"":""Tue"",""hour"":""7:00am - 10:00pm""},{""day"":""Sat"",""hour"":""7:00am - 10:00pm""},{""day"":""Sun"",""hour"":""7:00am - 10:00pm""},{""day"":""Wed"",""hour"":""7:00am - 10:00pm""},{""day"":""Thu"",""hour"":""7:00am - 10:00pm""},{""day"":""Fri"",""hour"":""7:00am - 10:00pm""},{""day"":""Mon"",""hour"":""7:00am - 10:00pm""}]","https://media.dexknows.com/media/photos/01/40/06/18/93/thumb/1d7cdf80d68bf426b2f4cdef9e58f8aa.png",,"us/co/denver/7400ehampdenavenue/-1828006342",,"39.65292000","-104.90058000",,,"Whole Foods Market","Hampden South,Southeast Denver",,,,,"american express,amex,visa,Apple Pay,discover,mastercard",,"+1 303-488-2000","80231",,,,"Wholesale Trade,Retail","Organic Foodsvitamins,Has Ecommerce","CO",,,,,,,"https://www.dexknows.com/business_profiles/whole_foods_market-l908626358,https://www.dexknows.com/business_profiles/whole_foods_market-l0140061893,https://www.yellowpages.com/denver-co/mip/whole-foods-market-11140598",,,,"http://www.wholefoodsmarket.com/,http://www.wholefoodsmarket.com/stores/tamarac",,
"AWrSRQcRZ4Yw-wtdgbjl","1045 S Federal Boulevard",,"Grocery Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:00Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""AKA"",""value"":[""Ingochina Enterprises"",""Indochina Interprises""]}]","POINT (-105.02543000 39.69759000)",,,,"us/co/denver/1045sfederalboulevard/-1067299508",,"39.69759000","-105.02543000",,,"Ingochina Interprises","West Denver,Westwood",,,,,,,"+1 303-935-0400","80219",,,,"Retail","Herbs","CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/ingochina-interprises-544284491",,,,"http://cameochina.com/",,
"AWrSRRdgcuP9ADUBCriC","5141 Chambers Road",,"Grocery Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:04Z","2019-07-08T23:26:00Z","[{""dateSeen"":""2019-05-19T22:45:04Z"",""value"":""Shop your local Walmart for a wide selection of items in electronics, home furniture appliances, toys, clothing, baby gear, video games, and more - helping you save money and live better."",""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/walmart-neighborhood-market-474210004""]}]",,,,"[{""key"":""Location"",""value"":[""Townsquare At Gateway Vlg""]},{""key"":""Bike Parking"",""value"":[""Yes""]},{""key"":""Price Range"",""value"":[""Average""]}]","POINT (-104.81140000 39.78579000)",,"https://i1.ypcdn.com/blob/a542a6a53ce5b450f89b5213eb008c807976b2b2",,"us/co/denver/5141chambersroad/1169378178",,"39.78579000","-104.81140000",,,"Walmart Neighborhood Market","Montbello,Northeast Denver",,,,,"amex,diners club,discover,master card,visa",,"+1 303-218-6237","80239",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/walmart-neighborhood-market-474210004",,,,"https://www.walmart.com/store/3127/denver-co/whats-new",,
"AWrSRQuZcuP9ADUBCrh_","E 40th Avenue",,"Grocery Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:01Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Services"",""value"":[""Cabinet Refinishing, Cabinet Refacing""]}]","POINT (-104.83854000 39.77235000)",,,,"us/co/denver/e40thavenue/-2115530348",,"39.77235000","-104.83854000",,,"CWL Sales","Stapleton,Northeast Denver",,,,,,,"+1 303-662-1116,+1 303-422-2399","80239",,,,"Retail","Cabinet Refinishingcabinet Refacing","CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/cwl-sales-716302",,,,"http://bestautosale.net/",,
"AWrSRQwXsVYjT2BJAyGp","9400 E Hampden Avenue",,"Grocery Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:01Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Location"",""value"":[""Hampden Town Ctr""]}]","POINT (-104.87852000 39.65193000)",,,,"us/co/denver/9400ehampdenavenue/-1498238959",,"39.65193000","-104.87852000",,,"Walmart Grocery Pickup","Hampden South,Hampden Town Center",,,,,,,"+1 720-215-1835","80231",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/walmart-grocery-pickup-540640140",,,,"http://grocery.walmart.com/",,
"AWrSRQwzQTFama1Xpjmk","3006 W 23rd Avenue",,"Grocery Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:01Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""AKA"",""value"":[""La Potrancita Market""]}]","POINT (-105.02573400 39.75121000)",,"https://i4.ypcdn.com/blob/54fcd87670a59f7ef58c3816445b76a1fdb09a8b",,"us/co/denver/3006w23rdavenue/1565077999",,"39.75121000","-105.02573400",,,"La Potranquita Market","Sloan Lake,Northwest Denver",,,,,,,"+1 720-476-3431","80211",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/la-potranquita-market-500154751",,,,,,
"AWrSRRfOQTFama1Xpjmo","4874 Chambers Road",,"Grocery Stores,Discount Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:04Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Location"",""value"":[""Chambers Place""]},{""key"":""AKA"",""value"":[""Save-A-Lot Food Stores""]}]","POINT (-104.80957000 39.78497000)",,,,"us/co/denver/4874chambersroad/1872827572",,"39.78497000","-104.80957000",,,"Save-A-Lot","Gateway,Northeast Denver",,,,,,,"+1 720-510-2723","80239",,,,"Retail","Dairy Department Fruit Grocers Meat Department","CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/save-a-lot-542014608",,,,"http://www.save-a-lot.com/",,
"AWrSRRfusVYjT2BJAyGw","1898 W 92nd Avenue",,"Grocery Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:04Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Location"",""value"":[""Holiday Plaza Shopping Ctr""]}]","POINT (-105.01014000 39.86312000)",,,,"us/co/denver/1898w92ndavenue/-1532570499",,"39.86312000","-105.01014000",,,"Camicerla Mi Raza",,,,,,,,"+1 303-427-4535","80260",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/camicerla-mi-raza-532907403",,,,,,
"AWrSRROfZ4Yw-wtdgbjt","1 Denver Federal Ctr 20",,"Grocery Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:03Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Location"",""value"":[""Denver Federal Ctr""]}]","POINT (-105.12010000 39.72040000)",,,,"us/co/denver/1denverfederalctr20/331401436",,"39.72040000","-105.12010000",,,"Food Drug Administration",,,,,,,,"+1 303-236-3016","80225",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/food-drug-administration-468166360",,,,"http://www.fda.gov/",,
"AWrSRQ_SsVYjT2BJAyGr","1842 S Parker Rd Unit 6",,"Grocery Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:02Z","2019-07-08T23:26:00Z",,"nazar.international@yahoo.com",,,"[{""key"":""Location"",""value"":[""Aspen Commons Ctr""]},{""key"":""Bike Parking"",""value"":[""No""]}]","POINT (-104.88038000 39.68339000)",,"https://i1.ypcdn.com/blob/3ae9c1ee3ccd443b97354459a789ed5c3d779e2c",,"us/co/denver/1842sparkerrdunit6/-679394894",,"39.68339000","-104.88038000",,,"Nazar International Market","Yorkshire Estates",,,,,,,"+1 303-750-8875","80231",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/nazar-international-market-16517776",,,,"http://whitesandsmassage.fullslate.com/",,
"AWrSRQ_7Z4Yw-wtdgbjr","2159 S Parker Road",,"Grocery Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:02Z","2019-07-08T23:26:00Z",,"hotdog450@yahoo.com",,,"[{""key"":""BBB Rating"",""value"":[""A+BBB Rating and Accreditation information may be delayed up to a week.""]}]","POINT (-104.87413000 39.67726000)",,,,"us/co/denver/2159sparkerroad/1478570468",,"39.67726000","-104.87413000",,,"Almustafa Market",,,,,,,,"+1 303-337-6527","80231",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/almustafa-market-522499005",,,,,,
"AWrSRRBYsVYjT2BJAyGs","2385 W 84th Avenue",,"Grocery Stores,Convenience Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:02Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Brands"",""value"":[""Conoco""]},{""key"":""AKA"",""value"":[""Gas and Food Mart""]},{""key"":""Price Range"",""value"":[""Below Average""]}]","POINT (-105.01499000 39.84928000)",,,,"us/co/denver/2385w84thavenue/692017677",,"39.84928000","-105.01499000",,,"Gas and Food Mart",,,,,,"amex,discover,master card,visa",,"+1 303-427-8847","80260",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/gas-and-food-mart-939793",,,,"http://conocophillips.com/",,
"AWrSRQu0Z4Yw-wtdgbjo","1500 W 38th Avenue",,"Grocery Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:01Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Fax"",""value"":[""3034552915""]}]","POINT (-105.00446000 39.76910000)",,,,"us/co/denver/1500w38thavenue/-575365620",,"39.76910000","-105.00446000",,,"Nickmart 2 North","Highland,Northwest Denver",,,,,,,"+1 720-638-0663,+1 303-455-2915","80211",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/nickmart-2-north-6246842",,,,,,
"AWrSRQuGsVYjT2BJAyGo","1502 W Alameda Avenue",,"Grocery Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:01Z","2019-07-08T23:26:00Z",,,,,,"POINT (-105.00886000 39.71101000)",,,,"us/co/denver/1502walamedaavenue/101866838",,"39.71101000","-105.00886000",,,"Mexicana Market","West Denver,Athmar Park",,,,,,,"+1 303-744-0223","80223",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/mexicana-market-504126563",,,,,,
"AWrSRRNksVYjT2BJAyGu","5141 Chambers Road",,"Grocery Stores,Bakeries","Denver","yellowpages.com","US",,"2019-05-19T22:45:03Z","2019-07-08T23:26:00Z",,,,,"[{""key"":""Location"",""value"":[""Townsquare At Gateway Vlg""]},{""key"":""AKA"",""value"":[""Albertsons Photo Finishing""]}]","POINT (-104.80981400 39.78600300)",,,,"us/co/denver/5141chambersroad/-1998827119",,"39.78600300","-104.80981400",,,"Albertsons","Northeast Denver,Montbello",,,,,,,"+1 303-373-2435,+1 303-373-2483","80239",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/albertsons-22334131",,,,"http://www.albertsons.com/",,
"AWrSRRNqQTFama1Xpjmn","4863 Cathay Court",,"Grocery Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:03Z","2019-07-08T23:26:00Z",,,,,,"POINT (-104.76475000 39.78516000)",,,,"us/co/denver/4863cathaycourt/1134102997",,"39.78516000","-104.76475000",,,"Parkwood Sales","Green Valley Ranch,Northeast Denver",,,,,,,"+1 303-371-3731","80249",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/parkwood-sales-467569455",,,,,,
"AWoyYDLecuP9ADUB4lzm","2727 W Evans Avenue",,"Grocery Stores,Farmers Markets,Supermarkets and Super Stores,Cheese,Health Food,Butchers,Pharmacies","Denver","yellowpages.com","US",,"2019-04-18T21:18:49Z","2019-07-08T23:25:59Z","[{""value"":""King Soopers offers thousands of quality food and household products from your favorite brands and companies. From fresh produce, meats and seafood to dairy, home goods and pharmaceutical needs, King Soopers is your one stop for savings. Now offering full-strength real beer in our store."",""sourceURLs"":[""https://www.dexknows.com/business_profiles/king_soopers-l3365307"",""https://www.yellowpages.com/denver-co/mip/king-soopers-6957611"",""https://www.dexknows.com/business_profiles/king_soopers-l0503820426"",""https://www.dexknows.com/business_profiles/king_soopers-l2915905""]}]","info@bbbsc.org","https://facebook.com/KingSoopersDenverCO6/",,"[{""key"":""Specialties"",""value"":[""Wedding Ceremonies""]},{""key"":""Price Range"",""value"":[""Below Average""]},{""key"":""Brands"",""value"":[""Fresh Trusted And Delivered Today, Ftd""]},{""value"":[""English""],""key"":""Languages""},{""key"":""Bike Parking"",""value"":[""Yes""]},{""value"":[""American Express"",""Check"",""Visa"",""Discover"",""Cash"",""MasterCard""],""key"":""Payment Types Accepted""},{""key"":""Location"",""value"":[""West Park Vlg""]}]","POINT (-105.02140000 39.67968000)","[{""day"":""Fri"",""hour"":""5:00am - 12:00am""},{""day"":""Sun"",""hour"":""5:00am - 12:00am""},{""day"":""Thu"",""hour"":""5:00am - 12:00am""},{""day"":""Tue"",""hour"":""5:00am - 12:00am""},{""day"":""Sat"",""hour"":""5:00am - 12:00am""},{""day"":""Mon"",""hour"":""5:00am - 12:00am""},{""day"":""Wed"",""hour"":""5:00am - 12:00am""}]","https://media.dexknows.com/media/photos/70f7/1858/2fb4/81c2/d2a0/0dfe/8a53/8743/thumb/70f718582fb481c2d2a00dfe8a538743.jpeg,https://i1.ypcdn.com/blob/f46e8fea5a53970ac87d6a782a06a60090c322db",,"us/co/denver/2727wevansavenue/1977486226",,"39.67968000","-105.02140000",,,"King Soopers","South Denver,College View",,,,,"amex,discover,master card,visa,cash,check",,"+1 303-936-2375","80219",,,,"Retail","Gas StationSelf CheckoutDeliBakeryMeat DepartmentSeafood DepartmentFloralDrugandGeneral MerchandiseEvent TicketsCoin StarBeerTortillariaATMRed BoxIWirelessMoney ServicesDieselOnline DeliBakery Ordering","CO",,,,"[{""dateSeen"":""2019-05-19T00:00:00Z"",""text"":""My daughter and myself had the best experience ever in your store at the Deli with a man named Josh. He was the best thing ever in that dept. He was so busy but he stopped and made each of us feel like we weren't taking up his time. He was so polite and helpful it was absolutely the best experience I have ever had in the store. He deserves a raise or at the minimal acknowledgement for a job greatly done with a smile and kindness. Josh really did make me feel like I mattered.Thank you Josh!!!!"",""rating"":5.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/king-soopers-6957611""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""date"":""2010-10-09T00:00:00.000Z"",""text"":""I use to work at the kingsooopers on evans for 7 months but i quit. I liked working there when i started and then after the 6th month it just went down hill. They love to give lots of hours with low pay. i use to work up to 45 hours in a week and only make 160 at the most so it sucked. The managers treat there employees like there just useless. I had a fellow employee that had requested two weeksoff 6 months ahead to go on a cruise. the week before she was about to leave they told her that she couldnt go they made her work. She wanted to quit but these times these days it is hard to find a job. Well all im saying is dont blame the employees blame the managers there the ones who run everything. quotquotI ALSO ENCOURAGE NO ONE TO WORK THEREquotquot"",""rating"":1.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/king-soopers-6957611""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""text"":""NICE"",""rating"":1.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/king-soopers-6957611""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""date"":""2009-08-01T00:00:00.000Z"",""text"":""I used to love king soopers over all other grocers until I moved to a neighborhood where this location is the closest one to me. On numerous occasions it has been understaffed to a temper boiling level. One evening after I had packed my cart to the brim I arrive to the check out stands and there is not a single person at a register. I go find the lady working the quotquotself check outquotquot and her only response is quotquotoh, they're all on breakquotquot I ask when one will be back and she says ten minutes and that I could use the self check out! I don't even want to go into how annoying that was considering there is only so much space to place an item until you have to remove a bag and then everything stops till the lady presses an quotquotcontinuequotquot button from her computer. Oh and someone comes up to me and says quotquotYou have WAY too many items to be herequotquot and I said politely quotquotIm not here by choice mamnquotquot. She leaves. By the time I got home and about 20 other customers passed me by ALL, and I mean ALL of my frozen goods were thawed and drippy. Besides the understaffed issue, their shelves are understocked. Produce and meat are slim pickings all the time. The floors, carts, and everything always feel really dirty. I hate going to this place so much that I drive an extra 2 miles out of my way to avoid it when it's just 10 blocks away."",""rating"":1.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/king-soopers-6957611""]}]",,,"https://www.dexknows.com/business_profiles/king_soopers-l3365307,https://www.yellowpages.com/denver-co/mip/king-soopers-6957611,https://www.dexknows.com/business_profiles/king_soopers-l0503820426,https://www.dexknows.com/business_profiles/king_soopers-l2915905",,,,"https://www.kingsoopers.com/stores/details/620/00056?cid=loc_62000056_other",,
"AWrSRRftcuP9ADUBCriD","2315 W 92nd Avenue",,"Grocery Stores,Supermarkets and Super Stores","Denver","yellowpages.com","US",,"2019-05-19T22:45:04Z","2019-07-08T23:25:59Z",,,,,"[{""key"":""AKA"",""value"":[""Gimini Food Mart""]}]","POINT (-105.01821000 39.86381000)",,"https://i3.ypcdn.com/blob/9def90e1620a25322e781a210721519a305e4d61",,"us/co/denver/2315w92ndavenue/816333161",,"39.86381000","-105.01821000",,,"Gemini Food Mart",,,,,,"visa,amex,mastercard,discover",,"+1 303-650-0885,+1 303-862-4476","80260",,,,"Retail",,"CO",,,,,,,"https://www.yellowpages.com/denver-co/mip/gemini-food-mart-452763663",,,,"http://lssi.org/",,
"AWrSRRvfZ4Yw-wtdgbjy","2640 California Street",,"Water Companies-Bottled Bulk, Etc,,Coffee Brewing Devices-Wholesale and Manufacturers,Grocery Stores,Water Coolers Fountains and Filters,,Water Filtration and Purification Equipment","Denver","yellowpages.com","US",,"2019-05-19T22:45:05Z","2019-07-08T23:25:59Z",,,,,"[{""key"":""AKA"",""value"":[""Ds Waters of America Inc Ds Waters of America Inc""]}]","POINT (-104.97926000 39.75479000)",,,,"us/co/denver/2640californiastreet/-795268820",,"39.75479000","-104.97926000",,,"DS Waters Of America Inc","North Denver,Curtis Park,Five Points",,,,,,,"+1 303-292-2020","80205",,,,"Wholesale Trade,Manufacturing,Retail","Drinking Water","CO",,,,"[{""dateSeen"":""2019-05-19T00:00:00Z"",""text"":""This business is possibly the worst I have ever had the displeasure to be with. They delivered water for my Costco plan, I had to have surgery and was not sure how much I would be home. I called to tell them I had 11 bottles and wanted to be put on hold . It seems (now) they don't have the option for hold so they said they shut me off for non-payment, I paid and ask they come pick up some of the 11 empty water bottles. Low and behold they no longer pick up the bottles and rack so they are harrassing me to pay for them and the plastic rack. I am trying to return them and their web page says they are closed, the phone number that you posted keeps hanging up on me. What to do"",""rating"":1.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""text"":""3 4 Fighting Parkinson's is sponsoring its 2nd annual bike ride, Pedaling 4 Parkinson's on June 4, 2011. Deep Rock Water Company has generously committed to be our official water sponsor. We are very grateful that Deep Rock is so involved with community events and is so willing to help us. On behalf of all of our riders, volunteers, and staff we thank you Deep Rock!"",""rating"":5.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""text"":""I am the co-race director of the Platte River 1/2 Marathon and Buckhorn Exchange Relay that was held 4/10/11. Deep Rock graciously donated enough water to keep 2600 runners hydrated with Colorado's best natural artesian water. Not only were our runners happy to drink this superior water, but as the race director my experience in working with the professional, friendly staff was nothing but pleasurable from start to finish. Thanks Deep Rock!"",""rating"":5.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""text"":""I am the site coordinator for the 9 health fair at Covenant Village of Colorado in Westminster, CO. The 9 health fair is a free and low cost health screening opportunity for the local community. For the past two years, Deep Rock Water has graciously donated enough water to quench the thirst of all of the participants at our site (last year 563, this year 626). They are very accomodating and willing to help out the local community. More companies should be as generous as Deep Rock Water! Thanks Deep Rock!"",""rating"":5.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""date"":""2011-06-04T00:00:00.000Z"",""text"":""I am a fully disabled dying old man, Your Delivery Driver knows this. He came through our back sliding door, and knocked on my inside door to get my empty bottles. He then came into my room with the full bottles of Artesan Water. He was friendly, courteous, and professional in every way. Sometimes it is very hard for me to just live to just breath and move. Your Delivery Driver's small acts had a quotquotBid Impactquotquot on me. I would hope that he is rewarded in some way. Take in one of our Denver United Church Services on Sunday mornings. We meet on the DU campus at Sturm Hall. They greatly Bless me, as has... ...Your Extraordinaire Delivery Driver."",""rating"":5.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""text"":""I use Deep Rock for both my business and my home and am always pleased with their service. The delivery staff are just great they're always friendly, address my staff by name, and make light conversation while they change out our water. The customer service team always checks in with us periodically to make sure we have everything we need which I think is a nice touch. I would reccommend Deep Rock to anyone and everyone!"",""rating"":5.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914""]},{""dateSeen"":""2019-05-19T00:00:00Z"",""date"":""2011-11-02T00:00:00.000Z"",""text"":""First off, Deep Rock Water provides a superior product and I've never had an issue with poor customer service. That being said, their accounting department is a mess. They kept screwing up my bill, playing games with late fees, making math errors, double billing, failing to credit payments made, etc. Billing errors were so serious I canceled my account and paid the balance in full. Now I just got a past due notice on the account I closed several weeks ago -- fortunately I have my receipts. I do not know who is running their accounts receivable department, but it is hurting their business to allow such incompetence to continue. I would still be a customer if it wasn't for so many mistakes on my bill. At least I didn't sign up for auto-billing, because that would be a nightmare."",""rating"":2.0,""sourceURLs"":[""https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914""]}]",,,"https://www.yellowpages.com/denver-co/mip/ds-waters-of-america-inc-470675914",,,,"http://deeprockwater.com/",,
